476016
210142
1996077
34017
2403756
2818955
49865
1112960
329596
3249190
780404
291465
2404850
1945168
44200
952393
5460905
1673030
265761
4901226
5441526
2131166
937740
40605
4597289
2199356
2810756
2818405
4835019
98825
351119
3023372
3520125
5167551
4636214
731086
3384017
2007221
1805384
5447002
5846855
4706261
26025
4763269
5185133
854575
2153267
2585644
4595974
2853906
585218
1503676
1135889
5388883
18479
1867308
713236
5219386
3323698
3578609
5164614
625925
1016119
3705577
600093
3851805
1094870
1748810
672343
5264403
1543880
1575432
1635537
558600
4904044
4621566
391101
27053
4841624
172960
4821664
3028388
841218
5400909
584405
2259892
5593615
1031950
1367214
3375441
1734347
5365501
4688834
719886
2599534
325294
2568988
4154091
445152
2626816
1261318
5274675
5882351
1032084
3423261
4868025
3117095
1605373
4878454
5429153
752379
5151237
330327
3577523
32318
3547967
24308
336108
1556560
3088281
1698312
3332198
115491
2122704
4890879
1868193
334326
4871206
5574237
2711059
913069
1284432
545137
1945363
214463
40903
5346988
2587691
4697363
378322
4635654
4792096
5254836
151265
4693411
5029537
831597
1511824
983849
4704772
4445088
2789072
792988
3969747
4645852
4714662
508523
952783
923108
1682040
5488354
53604
34517
1001286
265752
2078833
2103156
5178139
2067862
2050407
37874
25587
289987
590871
4912809
4688651
1510145
2654324
2851783
3674315
2756347
2212068
1732237
4641524
912051
5526168
5199042
2543763
1789852
1274297
728912
3308429
3359193
4782440
473590
2086867
151461
2657612
2552392
1700811
5383489
5357527
4168753
4267739
76369
2435527
1765845
1095980
5479206
5436061
4643035
418777
5540358
969387
164317
758256
1264417
2751069
4797069
5444231
3115358
4051361
3942147
662714
1872243
5327492
5120334
2689148
2974658
4653678
1328241
2504368
3377436
3128629
473639
4824313
1153785
2802385
4980197
1576163
553607
895432
4839621
1025716
2735173
1519257
2004803
4687502
4752918
4029887
224664
5335204
5438583
5492463
801195
5791436
67764
3038152
21858
5044727
3712856
2031935
2067720
227356
2446587
2180255
20528
3147969
2069747
3576081
4640777
4857660
4933846
1946695
2225638
3127553
4479366
4712550
384599
3509555
457259
3166916
139033
123068
455507
4799322
3049393
2451774
767995
5396991
328000
3960874
99028
5227671
3038926
4799657
683053
3657308
4931519
4750843
4876733
952009
908621
2621901
2943196
2734655
2672945
5268216
1843593
5230632
2120362
580331
2745632
329436
5181538
93516
1257186
607559
5077425
2022505
1680941
2702273
2120892
2986584
2804703
4757864
857929
5254634
4639552
5897001
2514346
5019137
172713
5618730
824711
3630897
394307
5158666
1785320
2306188
3394476
978270
395733
1078513
2183659
4774315
439991
1154664
525454
1692567
5847831
4641090
2151346
4875175
4754974
1272031
2353122
4227186
967630
2582744
4652144
4900280
2792617
1373949
155396
1678086
5831548
137367
4758114
3894174
5480390
2754816
2040264
4584818
610995
309346
1736242
123705
3147004
4773343
4868893
1963032
2007841
608397
1153855
218026
1288929
1757980
3088212
1768261
5735259
4851144
2157910
241748
1237887
1763598
4557447
2749597
20748
1155505
234626
2908029
4664763
1133350
2832177
34404
1696445
2850186
5881944
4779724
923706
52481
1291987
4756896
2477698
1741570
1532944
312783
869704
4713469
2468753
1329289
4975644
1140647
4661304
2783088
243981
4648439
178463
2016760
1375818
5870827
19733
4204467
433119
2440779
4690777
153650
2981547
562745
34277
2067784
48564
5365654
2428553
857024
25084
2817607
330196
634561
896952
2853701
3645648
1760063
1076083
2732714
4929701
577412
2970774
2797399
531270
3355727
1911810
3075868
2267531
2335635
2801989
2464928
2311155
4937276
2317913
45234
5151239
1692607
1208713
4839974
2639311
28259
451253
768698
1524771
2985768
5415382
4649358
2748742
768695
1191825
437382
4670285
4689389
44396
934033
1043515
2805985
3193156
4213742
2813161
216933
2849676
2883248
4666176
375381
4942167
1320992
1625341
2067778
1727884
1413124
416712
2893279
3979368
4214266
1239550
2071610
322616
32408
965574
2060013
5724714
4753064
2449612
1069801
1798882
2019925
3003775
5386375
2156648
2274031
1977671
4217542
27317
5012924
2067765
1718907
2690622
3911753
30443
4712808
61774
5628885
420030
246055
2613057
37478
2432684
902091
4058313
2847557
198236
2825666
92937
248886
935292
2252860
923097
3518160
2750525
3000137
596966
4616360
5403353
5355885
2467601
2865964
2658405
3452348
510683
4866473
4806667
2804986
4748987
1101870
1598200
1301134
5751711
4759187
4704681
5166140
3493430
243994
5846173
1150460
3500193
4642947
1087719
4403795
155561
2565455
2173152
4354796
1469139
2813599
178290
5229400
4972644
18100
4687596
4114089
3636629
680373
5831767
1027406
2317645
2352433
2947391
4619967
2212112
1448661
4645673
3159984
2083915
196578
5242411
1555724
641301
739699
2130666
1406482
4556550
4647738
908561
5672372
2065790
3208839
5167839
3627226
23293
4932168
4854539
4703894
1955224
5257158
4595519
147050
1687425
2892472
3514928
2618317
5471594
24255
108403
2510628
4223780
4644870
3388273
205265
3381939
3117195
2286789
882792
1914826
2708801
287891
370389
5182359
738599
4196396
3478917
3054949
4655805
5276895
629300
906692
1592114
5171637
5831420
1990542
628911
3353
1323837
5317986
2463883
4911162
3794879
4733959
4606218
2088406
2862041
2472752
2821647
5348989
3029812
3447623
4906051
26804
4780883
59760
3149985
4795364
3135104
5482050
252639
335658
5690498
39105
3013962
2728757
5188853
4777229
1832214
4971587
34392
3160063
2343831
5883982
48059
2531115
2316918
3006884
3090887
857406
4105467
